category,folder,file,converted
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158654.csv,1
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158665.csv,1
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158659.csv,1
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158648.csv,1
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158660.csv,1
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158661.csv,1
A_rating_convertible,Sentence naturalness survey for GS Dec 2009,2009-12-17_Batch_158649.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169211.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169213.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169212.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169216.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169217.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169201.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169214.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169225.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169219.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169224.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169222.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 2010,2010-01-10_Batch_169209.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177492.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177491.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177494.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177495.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177497.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177520.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177509.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177496.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177498.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177512.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177499.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177516.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177517.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177515.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177501.csv,1
A_rating_convertible,Sentence naturalness survey for GS Jan 23 2010,2010-01-23_Batch_177500.csv,1
A_rating_convertible,Sentence naturalness survey for GS May 11 2011 Purple Puppy,2011-05-11_Batch_515699.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218297.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218299.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218298.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218305.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218300.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218301.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218303.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 2010,2010-04-04_Batch_218302.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218319.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218320.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218312.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218306.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218307.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218313.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218314.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218315.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218317.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 4 Expt 3 2010,2010-04-04_Batch_218316.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221556.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221553.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221552.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221550.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221551.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221561.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221549.csv,1
A_rating_convertible,Sentence naturalness survey for JK April 9 Expt 4 2010,2010-04-09_Batch_221558.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271483.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271482.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271480.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271481.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271485.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271484.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271479.csv,1
A_rating_convertible,Sentence naturalness survey for JK June 24 2010 v2,2010-06-24_Batch_271486.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209568.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209569.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209570.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209565.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209566.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209572.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209562.csv,1
A_rating_convertible,Sentence naturalness survey for JK Mar 2010,2010-03-17_Batch_209563.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159885.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159884.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159879.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159883.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159882.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159880.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159881.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Dec 2009,2009-12-19_Batch_159777.csv,1
A_rating_convertible,Sentence naturalness survey for JKM Jan 2012,2012-01-23_Batch_697612.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158633.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158632.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158631.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158635.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158634.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158636.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158639.csv,1
A_rating_convertible,Sentence naturalness survey for LB Dec 2009,2009-12-17_Batch_158638.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010,2010-02-20_Batch_195899.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010,2010-02-20_Batch_195898.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010,2010-02-20_Batch_195900.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010,2010-02-20_Batch_195896.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010 v2,2010-02-20_Batch_195905.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010 v2,2010-02-20_Batch_195904.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010 v2,2010-02-20_Batch_195906.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010 v2,2010-02-20_Batch_195903.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010 v2,2010-02-20_Batch_195902.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 20 2010 v2,2010-02-20_Batch_195901.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 2010,2010-02-11_Batch_189929.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 2010,2010-02-11_Batch_189928.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 2010,2010-02-11_Batch_189926.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 2010,2010-02-11_Batch_189927.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 2010,2010-02-11_Batch_189925.csv,1
A_rating_convertible,Sentence naturalness survey for LB Feb 2010,2010-02-11_Batch_189930.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-14_Batch_208043.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-13_Batch_207626.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-13_Batch_207627.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-13_Batch_207625.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-14_Batch_208045.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-13_Batch_207621.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-14_Batch_208044.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-14_Batch_208046.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-13_Batch_207623.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-13_Batch_207622.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-14_Batch_208047.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010,2010-03-14_Batch_208048.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-19_Batch_210600.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-13_Batch_207646.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-19_Batch_210606.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-19_Batch_210598.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-13_Batch_207641.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-13_Batch_207635.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-13_Batch_207637.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-13_Batch_207639.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-19_Batch_210594.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-19_Batch_210595.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-19_Batch_210596.csv,1
A_rating_convertible,Sentence naturalness survey for LB Mar 2010 #2,2010-03-13_Batch_207648.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239914.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239917.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239916.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239913.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239905.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239921.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239923.csv,1
A_rating_convertible,Sentence naturalness survey for LB May 2010,2010-05-13_Batch_239918.csv,1
A_rating_convertible,Sentence naturalness survey for LB prelim- Oct 2010,2010-10-03_Batch_340172.csv,1
A_rating_convertible,Sentence naturalness survey for LB v2- Oct 2010,2010-10-14_Batch_348264.csv,1
A_rating_convertible,Sentence naturalness survey for LB- Jan 2011,2011-01-27_Batch_434696.csv,1
A_rating_convertible,Sentence naturalness survey for LB- Jan 2011 v2,2011-01-28_Batch_435442.csv,1
A_rating_convertible,Sentence naturalness survey for LB- Jan 2011 v3,2011-01-31_Batch_437211.csv,1
A_rating_convertible,Sentence naturalness survey for Marie & Tue- April 4 2011 v4,2011-04-03_Batch_486305.csv,1
A_rating_convertible,Sentence naturalness survey for Marie & Tue- Oct 15 2010 v3,2010-10-16_Batch_349477.csv,1
A_rating_convertible,Sentence naturalness survey for Marie & Tue- Oct 15 2010 v3,2011-03-06_Batch_464406.csv,1
A_rating_convertible,Sentence naturalness survey for Marie Tue- Oct 2010,2010-10-09_Batch_345144.csv,1
A_rating_convertible,Sentence naturalness survey for Marie Tue- Oct 2010 v2,2010-10-09_Batch_345180.csv,1
A_rating_convertible,Sentence naturalness survey for Marie Tue- Oct 2010 v2,2010-10-09_Batch_345186.csv,1
A_rating_convertible,Sentence naturalness survey for Marie Tue- Oct 2010 v2,2010-10-13_Batch_347815.csv,1
A_rating_convertible,Sentence naturalness survey for Marie expt3 july 2012,2012-07-06_Batch_846019.csv,1
A_rating_convertible,Sentence naturalness survey for Marie expt3b july 20 2012,2012-07-20_Batch_860876.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158137.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158120.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158135.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158121.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158125.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158131.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158102.csv,1
A_rating_convertible,Sentence naturalness survey for RW Dec 2009,2009-12-16_Batch_158113.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178631.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176181.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176180.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178632.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176178.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178636.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178634.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182677.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182676.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182674.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182671.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182665.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178641.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182666.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182672.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178643.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178642.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-31_Batch_182668.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176176.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-25_Batch_178639.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176175.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176170.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176167.csv,1
A_rating_convertible,Sentence naturalness survey for RW Jan 2010,2010-01-21_Batch_176173.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105473.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105472.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105470.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105471.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105475.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105474.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105476.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105477.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105479.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105478.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105480.csv,1
A_rating_convertible,Sentence naturalness survey for formal link,2009-09-04_Batch_105481.csv,1
A_rating_convertible,Sentence reordering ratings,2015-06-11_Batch_1977700.csv,0
A_rating_convertible,Sentence reordering ratings,2015-06-11_Batch_1977521.csv,0
A_rating_convertible,Sentence reordering ratings,2015-06-11_Batch_1977320.csv,0
A_rating_convertible,Temperley_Main1-Main2,2019-07-24_Batch_3715125.csv,0
A_rating_convertible,Temperley_Main1-Main2,2019-07-23_Batch_3713603.csv,0
A_rating_convertible,Temperley_Matrix-Embed,2019-07-24_Batch_3715280.csv,0
A_rating_convertible,Temperley_Matrix-Embed,2019-07-23_Batch_3713610.csv,0
A_rating_convertible,VBNCP_Donate batch1,2020-05-07_Batch_4027013.csv,0
A_rating_convertible,VBNCP_Donate batch2,2020-05-08_Batch_4028688.csv,0
A_rating_convertible,VBNCP_Donate batch3,2020-05-11_Batch_4032090.csv,0
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-13_Batch_223053.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-13_Batch_223052.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224942.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224943.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224953.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224947.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-13_Batch_223055.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-13_Batch_223054.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224946.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224944.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-17_Batch_225634.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224951.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224945.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224948.csv,1
A_rating_convertible,Verb causality study - syntax ratings (MK April 2010),2010-04-16_Batch_224949.csv,1
A_rating_convertible,Verb causality study - syntax ratings (S201 MK April 2010),2010-04-17_Batch_225628.csv,0
A_rating_convertible,Verb causality study - syntax ratings (S2O2 MK April 2010),2010-04-17_Batch_225629.csv,0
A_rating_convertible,Verb causality study - syntax ratings (S303 MK April 2010),2010-04-17_Batch_225630.csv,0
A_rating_convertible,Verb causality study - syntax ratings (S304 MK April 2010),2010-04-17_Batch_225631.csv,0
A_rating_convertible,Verb causality study - syntax ratings (S3O1 MK April 2010),2010-04-17_Batch_225633.csv,0
A_rating_convertible,Verb causality study - syntax ratings (S3O3 MK April 2010),2010-04-17_Batch_225635.csv,0
A_rating_convertible,Verb causality study - syntax ratings (S3O4 MK April 2010),2010-04-17_Batch_225636.csv,0
A_rating_convertible,Verb transitivity-causal study - syntax (MK April 2010),2010-06-14_Batch_262053.csv,1
A_rating_convertible,"WM2, WM5 9.59 sentence naturalness survey April 2011",2011-05-01_Batch_508392.csv,1
A_rating_convertible,Word3- Word naturalness survey May 1 2011 45 items; code= NOSY-BADGER,2011-05-02_Batch_509449.csv,1
A_rating_convertible,Word3-b- Word naturalness survey May 4 2011 160 items; code= SLEEPY-BEAR,2011-05-04_Batch_510821.csv,1
A_rating_convertible,YB_CNL2 batch pilot,2020-08-06_Batch_4142664.csv,0
A_rating_convertible,YB_CNL2 batch pilot2,2020-08-10_Batch_4147123.csv,0
A_rating_convertible,YB_CNL2 batch1,2020-08-08_Batch_4144729.csv,0
A_rating_convertible,YB_CNL2 batch1.1,2020-08-08_Batch_4144918.csv,0
A_rating_convertible,YB_CNL2 batch3,2020-08-14_Batch_4152120.csv,0
A_rating_convertible,YB_CNL2 batch4,2020-08-14_Batch_4152617.csv,0
A_rating_convertible,YB_CNL2_TR batch1,2020-08-14_Batch_4152125.csv,0
A_rating_convertible,YB_CNL2_TR batch2,2020-08-15_Batch_4153353.csv,0
A_rating_convertible,YB_CNL2_TR batch3,2020-08-17_Batch_4154380.csv,0
A_rating_convertible,YT_48verbs_group1,2018-04-16_Batch_3197251.csv,0
A_rating_convertible,YT_48verbs_group1,2018-04-16_Batch_3196454.csv,0
A_rating_convertible,YT_48verbs_group2,2018-04-16_Batch_3196470.csv,0
A_rating_convertible,YT_48verbs_group2,2018-04-16_Batch_3197411.csv,0
A_rating_convertible,YT_group1_supp_plus plausibility,2018-02-02_Batch_3099651.csv,0
A_rating_convertible,YT_group1_supp_plus plausibility,2018-02-01_Batch_3099113.csv,0
A_rating_convertible,YT_group2_supp_plus plausibility,2018-02-01_Batch_3099152.csv,0
A_rating_convertible,YT_group2_supp_plus plausibility,2018-02-02_Batch_3100027.csv,0
A_rating_convertible,YT_rep_CP,2020-07-14_Batch_4116310.csv,0
A_rating_convertible,YT_rep_CP,2020-07-12_Batch_4113520.csv,0
A_rating_convertible,YT_rep_CP v2,2020-07-20_Batch_4122869.csv,0
A_rating_convertible,YT_rep_CP v2,2020-07-19_Batch_4121705.csv,0
A_rating_convertible,YT_rep_CP v2,2020-07-19_Batch_4121873.csv,0
A_rating_convertible,YT_rep_CP v2,2020-07-20_Batch_4123111.csv,0
A_rating_convertible,YT_rep_CP v2,2020-07-18_Batch_4121196.csv,0
A_rating_convertible,YT_rep_CP v2,2020-07-20_Batch_4123407.csv,0
A_rating_convertible,Yev online complexity 1,2017-11-01_Batch_2993571.csv,0
A_rating_convertible,Yev online complexity 1,2017-11-01_Batch_2993745.csv,0
A_rating_convertible,Yev online complexity 2,2017-11-04_Batch_2996582.csv,0
A_rating_convertible,Yev online complexity 2,2017-11-04_Batch_2996626.csv,0
A_rating_convertible,Yev online complexity 2,2017-11-04_Batch_2996615.csv,0
A_rating_convertible,Yev online complexity 2,2017-11-04_Batch_2996600.csv,0
A_rating_convertible,Yingtong control 1 July 18 2017,2017-07-19_Batch_2876908.csv,0
A_rating_convertible,Yingtong control 1 July 18 2017,2017-07-20_Batch_2878325.csv,0
A_rating_convertible,Yingtong control 1 July 18 2017,2017-07-18_Batch_2875814.csv,0
A_rating_convertible,Yingtong control 1 July 18 2017,2017-07-20_Batch_2878600.csv,0
A_rating_convertible,Yingtong control 1 July 18 2017,2017-07-19_Batch_2876585.csv,0
A_rating_convertible,Yingtong_nocontext_task1,2017-10-18_Batch_2975327.csv,0
A_rating_convertible,Yingtong_nocontext_task1,2017-10-17_Batch_2974201.csv,0
A_rating_convertible,Yingtong_nocontext_task2,2017-10-18_Batch_2975338.csv,0
A_rating_convertible,Yingtong_nocontext_task2,2017-10-17_Batch_2974204.csv,0
A_rating_convertible,Yingtong_rel_task1,2017-11-27_Batch_3025926.csv,0
A_rating_convertible,Yingtong_rel_task1,2017-11-27_Batch_3026189.csv,0
A_rating_convertible,Yingtong_rel_task2,2017-11-27_Batch_3026194.csv,0
A_rating_convertible,Yingtong_rel_task2,2017-11-27_Batch_3025935.csv,0
A_rating_convertible,Yingtong_supportive_group1,2017-10-17_Batch_2974541.csv,0
A_rating_convertible,Yingtong_supportive_group1,2017-10-19_Batch_2977439.csv,0
A_rating_convertible,Yingtong_supportive_group2,2017-10-17_Batch_2974555.csv,0
A_rating_convertible,Yingtong_supportive_group2,2017-10-19_Batch_2977450.csv,0
A_rating_convertible,Yingtong_suppsame_group1,2017-11-07_Batch_3000971.csv,0
A_rating_convertible,Yingtong_suppsame_group1,2017-11-08_Batch_3001732.csv,0
A_rating_convertible,Yingtong_suppsame_group2,2017-11-08_Batch_3001738.csv,0
A_rating_convertible,Yingtong_suppsame_group2,2017-11-07_Batch_3000979.csv,0
A_rating_convertible,Yuhan_depth-charge_norming_ComQ,2020-11-03_Batch_4239807.csv,0
A_rating_convertible,Yuhan_depth-charge_norming_ComQ,2020-11-03_Batch_4239493.csv,0
A_rating_convertible,animacy passive dative-kyle,2012-04-30_Batch_788235.csv,1
