word,mean,std,n,individual_ratings
CORVETTE,1.3658536585365855,1.8132305088015646,41,"[0, 0, 0, 0, 0, 0, 4, 4, 0, 5, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 3, 5, 0, 4, 1, 0, 5, 1, 0, 1, 3, 0, 0, 1, 1, 3, 0]"
COSIGN,0.625,1.1474609652039003,16,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 2, 0, 0, 1, 0, 0]"
COSIGNER,0.35294117647058826,1.2217393579743305,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0]"
COSMETIC,0.1,0.4472135954999579,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
COSMETICALLY,0.05263157894736842,0.22941573387056177,19,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COSMETICIAN,0.29411764705882354,0.8488746876271653,17,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0]"
COSMETICS,0.8888888888888888,1.4507153971054048,18,"[1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 5, 0, 0, 4, 0]"
COSMETOLOGIST,0.47058823529411764,1.280510008689093,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 5, 0]"
COSMETOLOGY,0.35294117647058826,0.701888209634219,17,"[0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
COSMIC,1.0625,1.768945071692919,16,"[0, 5, 0, 0, 0, 4, 0, 0, 4, 0, 2, 2, 0, 0, 0, 0]"
COSMICALLY,1.2352941176470589,1.8210371963768985,17,"[0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 5, 1, 1, 5, 4, 0, 0]"
COSMOLOGICAL,0.7333333333333333,1.162919151265879,15,"[2, 1, 4, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0]"
COSMOLOGICALLY,0.7333333333333333,1.533747356112131,15,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 3, 0]"
COSMOLOGIST,0.1111111111111111,0.4714045207910317,18,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COSMOLOGY,0.7058823529411765,1.2631659571466125,17,"[0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 0]"
COSMONAUT,0.058823529411764705,0.24253562503633297,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
COSMOPOLITAN,0.9375,1.6520189667999174,16,"[0, 2, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0]"
COSMOPOLITANISM,1.25,1.4847711791873706,12,"[2, 1, 1, 1, 0, 0, 1, 1, 5, 0, 3, 0]"
COSMOS,0.35294117647058826,1.2217393579743305,17,"[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
COSPONSOR,0.1875,0.75,16,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COST,0.7222222222222222,1.4061024795535124,18,"[0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 4, 1, 0, 0, 3, 0, 0]"
COST EFFECTIVE,0.75,1.1180339887498947,20,"[1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 1, 4, 0, 1]"
COST EFFICIENT,0.85,1.6630662866176473,20,"[0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 3]"
COSTAR,0.25,0.7745966692414833,16,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0]"
COSTING,0.9375,1.4818344486930155,16,"[0, 0, 4, 4, 0, 0, 3, 0, 0, 1, 0, 0, 1, 2, 0, 0]"
COSTLESS,0.3,0.9233805168766387,20,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
COSTLINESS,0.6666666666666666,1.3719886811400708,18,"[3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1]"
COSTLY,1.2222222222222223,1.3956046783744505,18,"[0, 1, 4, 0, 3, 0, 3, 2, 3, 0, 1, 0, 1, 3, 1, 0, 0, 0]"
COSTUME,0.5,0.9128709291752769,22,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0]"
COSTUMED,0.4444444444444444,1.0416176459053668,18,"[0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
COSTUMER,0.23529411764705882,0.7524469885568252,17,"[0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COSTUMING,0.4444444444444444,1.293523333527109,18,"[0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COT,0.2222222222222222,0.5483188805533161,18,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
COTTAGE,0.08,0.4,25,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COTTON,0.25,0.6386663736585051,20,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
COTTON CANDY,0.3125,0.7932002689527196,16,"[1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
COTTON CLOTH,0.16666666666666666,0.5144957554275265,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
COTTON WOOL,0.4375,1.3149778198382918,16,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
COTTONMOUTH,2.6875,2.0886598574205424,16,"[4, 5, 2, 0, 2, 0, 5, 5, 3, 4, 0, 0, 4, 5, 4, 0]"
COTTONSEED,0.5333333333333333,1.4573295865416045,15,"[0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
COTTONTAIL,0.4666666666666667,1.3557637102737476,15,"[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0]"
COTTONWEED,0.16666666666666666,0.5144957554275266,18,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COTTONWOOD,0.0,0.0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COTTONY,0.6666666666666666,1.4552137502179978,18,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 3, 0, 0, 0]"
COUCH,0.5263157894736842,1.4286131990551603,19,"[0, 1, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUCH POTATO,0.85,1.4244112357114616,20,"[1, 3, 0, 0, 0, 5, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0]"
COUCHED,0.6470588235294118,1.3666188418222285,17,"[0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 4, 0]"
COUGAR,0.7368421052631579,1.4848159355870008,19,"[0, 0, 0, 4, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
COUGH,3.6875,1.4008925726121897,16,"[4, 1, 5, 3, 5, 5, 1, 4, 4, 2, 3, 3, 5, 5, 4, 5]"
COUGH UP,2.7,2.02874085917453,20,"[0, 0, 5, 3, 0, 0, 0, 5, 2, 5, 3, 4, 3, 5, 3, 5, 4, 5, 1, 1]"
COULD,1.6470588235294117,1.6934128435864448,17,"[2, 0, 0, 0, 0, 2, 3, 3, 4, 5, 1, 2, 0, 4, 2, 0, 0]"
COUNCIL,0.4,1.0954451150103321,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 4, 0]"
COUNCIL MEMBER,0.05,0.22360679774997896,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
COUNCILMAN,0.3333333333333333,0.9701425001453319,18,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
COUNCILOR,0.35,0.9333020044867296,20,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
COUNCILWOMAN,0.375,1.0878112581387145,16,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
COUNSEL,0.5263157894736842,1.172292201564078,19,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 3, 0, 0]"
COUNSELING,0.9,1.4104870379448817,20,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 3, 0, 0]"
COUNSELOR,0.5263157894736842,1.3485968449808852,19,"[0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]"
COUNT,0.0,0.0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNT DOWN,0.6842105263157895,1.4549773415168656,19,"[0, 1, 0, 0, 0, 0, 5, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 2]"
COUNT ON,2.0952380952380953,2.1657507221460626,21,"[0, 0, 0, 1, 0, 0, 3, 0, 1, 5, 5, 5, 0, 0, 5, 2, 4, 1, 2, 5, 5]"
COUNTABLE,0.47619047619047616,1.1233453440081378,21,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
COUNTDOWN,0.8421052631578947,1.5727950313140984,19,"[0, 4, 3, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0]"
COUNTER,0.2,0.6155870112510925,20,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
COUNTERACCUSATION,0.5714285714285714,1.3985864135061359,14,"[0, 1, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0]"
COUNTERACT,1.5555555555555556,1.885618083164127,18,"[3, 0, 3, 1, 0, 0, 5, 3, 1, 0, 0, 0, 0, 0, 0, 3, 4, 5]"
COUNTERACTING,0.8888888888888888,1.6764419215528672,18,"[1, 0, 0, 0, 0, 3, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 1, 1]"
COUNTERACTION,1.1578947368421053,1.675415633166782,19,"[0, 4, 0, 2, 0, 2, 0, 1, 0, 3, 0, 0, 0, 0, 5, 1, 0, 4, 0]"
COUNTERACTIVE,0.85,1.3484884325167863,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 3, 1, 3, 1, 0, 0, 2, 0]"
COUNTERAGENT,0.3076923076923077,0.8548504142651103,13,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0]"
COUNTERAPPROACH,0.06666666666666667,0.25819888974716115,15,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTERARGUMENT,0.8421052631578947,1.213953957333768,19,"[0, 0, 2, 3, 0, 0, 0, 1, 2, 0, 0, 3, 0, 3, 0, 0, 2, 0, 0]"
COUNTERATTACK,0.35294117647058826,1.0571882797418488,17,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4]"
COUNTERATTRACTION,1.0,1.2792042981336627,12,"[0, 0, 0, 2, 1, 0, 1, 2, 0, 2, 0, 4]"
COUNTERBALANCE,0.5294117647058824,1.007326105267277,17,"[0, 2, 0, 2, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTERBID,0.8125,1.0468205831628137,16,"[1, 0, 3, 0, 2, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 2]"
COUNTERBLAST,0.3125,0.47871355387816905,16,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]"
COUNTERBLOW,1.7142857142857142,1.8430478552727265,28,"[1, 0, 0, 3, 1, 1, 2, 0, 5, 2, 3, 3, 5, 5, 0, 0, 0, 0, 0, 5, 1, 1, 0, 0, 0, 4, 3, 3]"
COUNTERCHECK,0.6666666666666666,1.4960264830861913,15,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 5, 0, 0, 0, 0]"
COUNTERCLAIM,0.34375,0.8273305303514509,32,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
COUNTERCLOCKWISE,0.29411764705882354,0.5878675320972555,17,"[1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTERCULTURE,0.8666666666666667,1.846489590960049,15,"[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 5]"
COUNTERCURRENT,0.5454545454545454,1.2933395813657267,11,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0]"
COUNTERDEMONSTRATION,0.375,1.2583057392117916,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0]"
COUNTERESPIONAGE,0.0,0.0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTEREVIDENCE,0.06666666666666667,0.2581988897471611,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
COUNTERFEIT,0.8947368421052632,1.6631541934965108,19,"[0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 4, 0, 5, 0, 0, 0, 0]"
COUNTERFEITER,0.4090909090909091,1.09801079485937,22,"[0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTERFORCE,1.4666666666666666,1.8847761013926703,15,"[0, 0, 0, 0, 3, 3, 3, 1, 5, 2, 0, 0, 0, 5, 0]"
COUNTERHYPOTHESIS,0.5,1.1677484162422844,12,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3]"
COUNTERINTELLIGENCE,0.5789473684210527,0.837707816583391,19,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0]"
COUNTERINTUITIVE,1.894736842105263,1.9690589078176766,19,"[5, 0, 2, 1, 3, 0, 4, 0, 0, 0, 4, 0, 0, 3, 5, 2, 0, 2, 5]"
COUNTERIRRITANT,1.3333333333333333,1.7232808737106582,12,"[0, 3, 4, 4, 0, 3, 0, 0, 0, 0, 0, 2]"
COUNTERMEASURE,0.2631578947368421,0.8056815791722831,19,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
COUNTERMOTION,0.6111111111111112,1.3345582608616182,18,"[0, 0, 3, 0, 0, 5, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
COUNTERMOVE,0.875,1.8929694486000912,16,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0]"
COUNTERMOVEMENT,1.0,1.5718104959867516,18,"[2, 4, 0, 3, 1, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 1]"
COUNTEROFFENSIVE,0.9130434782608695,1.9285662002982435,23,"[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 5, 0, 0, 0, 0]"
COUNTEROFFER,0.17647058823529413,0.5285941398709243,17,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
COUNTERPART,0.2777777777777778,0.5745131499601416,18,"[0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
COUNTERPLEA,0.5,1.0431851677040116,18,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0]"
COUNTERPLOT,0.6666666666666666,1.2909944487358056,15,"[4, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTERPOINT,1.45,1.8488972531299783,20,"[5, 0, 5, 3, 0, 0, 2, 1, 3, 0, 5, 0, 2, 1, 0, 0, 0, 2, 0, 0]"
COUNTERPRODUCTIVE,1.263157894736842,1.758853959674307,19,"[5, 0, 0, 2, 0, 0, 1, 3, 0, 0, 0, 0, 2, 1, 4, 0, 5, 1, 0]"
COUNTERPROPOSAL,0.29411764705882354,0.7717436331412897,17,"[0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
COUNTERPROPOSITION,1.588235294117647,1.9383892646154617,17,"[3, 0, 5, 0, 0, 5, 4, 0, 3, 0, 0, 3, 1, 0, 0, 0, 3]"
COUNTERPUNCH,2.1578947368421053,1.9794263449218716,19,"[1, 3, 4, 2, 0, 5, 4, 0, 3, 0, 2, 0, 5, 0, 5, 0, 4, 3, 0]"
COUNTERREVOLUTION,0.7333333333333333,1.3870146083619754,15,"[0, 0, 1, 1, 0, 0, 5, 2, 0, 0, 0, 0, 2, 0, 0]"
COUNTERREVOLUTIONARY,1.2,2.043961295567452,10,"[5, 1, 0, 1, 0, 0, 0, 5, 0, 0]"
COUNTERSECURITY,1.2142857142857142,1.9681530361296538,14,"[0, 0, 1, 0, 0, 0, 0, 2, 5, 0, 0, 4, 5, 0]"
COUNTERSENSE,1.1538461538461537,1.863963243832607,13,"[0, 0, 1, 2, 0, 5, 0, 0, 5, 0, 0, 2, 0]"
COUNTERSIGN,0.06666666666666667,0.2581988897471611,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
COUNTERSIGNAL,0.06666666666666667,0.2581988897471611,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
COUNTERSIGNATURE,0.3333333333333333,1.0465362369445672,15,"[0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
COUNTERSTATEMENT,0.65,1.3484884325167863,20,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 5, 0, 1, 0, 0, 0, 0, 0]"
COUNTERSTRIKE,0.7368421052631579,1.55785127171862,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 4, 0, 3, 0, 0, 0, 0]"
COUNTERSTROKE,0.5882352941176471,1.3719886811400706,17,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 4]"
COUNTERSUIT,0.8823529411764706,1.6912404079985373,17,"[4, 0, 0, 0, 0, 1, 5, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0]"
COUNTERTENDENCY,0.6363636363636364,1.2862913567871996,11,"[2, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0]"
COUNTERTERRORISM,0.6666666666666666,1.4259499757471625,21,"[0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0]"
COUNTERTERRORIST,0.0625,0.24999999999999997,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTERTURN,0.7058823529411765,1.403776419268438,17,"[0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0]"
COUNTERTYPE,0.07142857142857142,0.2672612419124244,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
COUNTERWEIGH,0.5333333333333333,1.1872336794093274,15,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2]"
COUNTERWEIGHT,0.42105263157894735,1.121298328510512,19,"[0, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
COUNTERWEIGHTED,0.2777777777777778,0.8264420947336313,18,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
COUNTESS,0.3684210526315789,1.01162829777814,19,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
COUNTING,0.4444444444444444,1.3382263161373769,18,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
COUNTLESS,0.7142857142857143,1.4880476182856899,21,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0]"
COUNTRY,0.35294117647058826,0.701888209634219,17,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
COUNTRY MUSIC,0.23529411764705882,0.562295714538387,17,"[0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTRYMAN,0.0,0.0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTRYSIDE,0.6842105263157895,1.4549773415168656,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 1, 0, 0, 4, 0, 0]"
COUNTRYWIDE,0.16666666666666666,0.7071067811865475,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
COUNTRYWOMAN,0.23529411764705882,0.562295714538387,17,"[0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
COUNTY,0.47368421052631576,1.3067525929498998,19,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0]"
COUP,0.11764705882352941,0.3321055820775357,17,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
COUPE,0.4375,0.963932916061417,16,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
COUPLE,0.35294117647058826,0.7859052479933758,17,"[0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUPLED,0.9473684210526315,1.6823820483841199,19,"[3, 0, 2, 5, 1, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COUPLER,1.0,1.5491933384829668,11,"[0, 0, 0, 4, 1, 1, 1, 4, 0, 0, 0]"
COUPLING,1.1428571428571428,1.7032612545052805,14,"[3, 0, 0, 0, 0, 1, 5, 2, 0, 0, 0, 1, 4, 0]"
COUPON,0.26666666666666666,1.0327955589886444,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
COURAGE,2.823529411764706,2.2976970567735604,17,"[3, 0, 5, 5, 0, 0, 4, 5, 0, 5, 0, 0, 5, 2, 4, 5, 5]"
COURAGEOUS,2.8,1.8238190122579827,20,"[2, 3, 0, 3, 0, 3, 2, 3, 1, 0, 3, 0, 5, 4, 3, 4, 5, 5, 5, 5]"
COURAGEOUSLY,2.2857142857142856,1.9788800839249006,35,"[1, 4, 1, 0, 4, 0, 0, 5, 0, 2, 2, 3, 5, 4, 5, 5, 3, 0, 0, 0, 0, 2, 5, 4, 2, 2, 0, 4, 5, 0, 5, 2, 1, 0, 4]"
COURAGEOUSNESS,2.7222222222222223,1.9645551975404014,18,"[5, 5, 5, 1, 0, 5, 4, 0, 0, 4, 1, 5, 0, 3, 3, 3, 2, 3]"
COURIER,0.1875,0.5439056290693574,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]"
COURSE,0.375,1.0246950765959597,16,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
COURSED,1.1666666666666667,1.5859229221975182,12,"[3, 0, 0, 0, 3, 0, 3, 0, 4, 0, 1, 0]"
COURSEWORK,0.25,0.9104654680003259,20,"[1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COURSING,2.0,2.256304299271065,12,"[0, 4, 0, 5, 0, 2, 0, 5, 0, 3, 5, 0]"
COURT,0.3,0.8013147091860318,20,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]"
COURT ORDER,0.3333333333333333,0.816496580927726,15,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
COURTEOUS,2.5555555555555554,2.1753220781739078,18,"[1, 1, 2, 5, 0, 5, 5, 5, 2, 5, 0, 3, 0, 0, 2, 0, 5, 5]"
COURTEOUSLY,1.2105263157894737,1.5273700190079804,38,"[3, 3, 2, 1, 0, 0, 3, 0, 0, 0, 4, 3, 3, 0, 0, 0, 3, 4, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 3, 5, 0, 0, 0]"
COURTEOUSNESS,0.8888888888888888,1.7111705277859945,18,"[0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 2, 0, 0, 0, 0, 3]"
COURTESY,1.1111111111111112,1.7452081921613043,18,"[0, 0, 4, 1, 0, 0, 2, 0, 5, 1, 0, 0, 0, 0, 0, 5, 1, 1]"
COURTHOUSE,0.1111111111111111,0.4714045207910316,18,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COURTIER,0.18181818181818182,0.6030226891555273,11,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COURTLINESS,0.9166666666666666,1.3113721705515067,12,"[0, 0, 4, 0, 2, 1, 2, 0, 0, 0, 2, 0]"
COURTLY,0.23529411764705882,0.7524469885568252,17,"[1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
COURTROOM,0.5625,0.963932916061417,16,"[0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 3, 0]"
COURTSHIP,1.3333333333333333,1.9518001458970664,15,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 5, 1, 3, 4]"
COURTSIDE,1.588235294117647,1.8048138245194352,17,"[5, 2, 2, 0, 0, 2, 4, 0, 2, 0, 0, 2, 0, 0, 3, 0, 5]"
COURTYARD,0.23529411764705882,0.562295714538387,17,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
