unit,mean,std,n,individual_ratings,item_type
They have a local atmosphere warm taste and great.,2.3333,1.5055,6,"[5, 2, 1, 3, 2, 1]",test
They have a warm local atmosphere and taste great.,4.4286,2.2254,7,"[6, 4, 2, 7, 1, 6, 5]",test
They have warm a local atmosphere and taste great.,3.4286,2.6367,7,"[1, 2, 2, 4, 1, 7, 7]",test
They with equally the and the are efforts the the people of new will too the support require but the in working and cooperation and great Administration Congress challenges ahead.,1.1667,0.4082,6,"[1, 1, 1, 1, 2, 1]",test
This I thought is guys than harder.,1.0,0.0,5,"[1, 1, 1, 1, 1]",test
"This makes everyone’s ride on elevator the longer, for if only a few seconds.",3.3333,2.2509,6,"[1, 1, 4, 3, 7, 4]",test
"This makes everyone’s ride on the elevator longer, if only for a few seconds.",6.3333,1.1547,3,"[7, 7, 5]",test
"This makes ride everyone’s on the elevator longer, if only for a few seconds.",1.6,0.8944,5,"[1, 2, 1, 3, 1]",test
"This system is efficient and accurate, and it be can adapted to academic any discipline and used continuous for collection.",3.0,1.4142,4,"[4, 1, 4, 3]",test
"This system is efficient and accurate, and it can be adapted any to academic discipline and used for continuous collection.",4.875,2.2321,8,"[5, 5, 6, 2, 7, 7, 1, 6]",test
"This system is efficient and accurate, and it can be adapted to any academic discipline and used for continuous collection.",6.8571,0.378,7,"[7, 7, 7, 7, 6, 7, 7]",test
To Games United is as one channels rights broadcasting the them the for Paralympic air of on NBC the use the States owner will that.,1.25,0.5,4,"[1, 2, 1, 1]",test
"Tropical cyclones are sustained by a form of energy called heat, latent which is released by moisture evaporated from ocean the condenses that to form rain.",4.4,2.0736,5,"[6, 6, 4, 1, 5]",test
"Tropical cyclones are sustained by a form of energy called latent heat, which is by released moisture evaporated from the ocean that condenses to form rain.",4.6667,2.582,6,"[7, 1, 5, 6, 2, 7]",test
"Tropical cyclones are sustained by a form of energy called latent heat, which is released by moisture evaporated from the ocean that condenses to form rain.",7.0,0.0,5,"[7, 7, 7, 7, 7]",test
Try this with a group of friends.,6.8,0.4472,5,"[7, 6, 7, 7, 7]",test
Try this with group a of friends.,5.9,1.6633,10,"[7, 5, 5, 7, 7, 2, 7, 5, 7, 7]",test
Try this with group friends a of.,1.4,0.5477,5,"[2, 1, 1, 2, 1]",test
Varies the recipe note ratio that from to recipe of to Skittles vodka.,2.1667,1.472,6,"[2, 2, 1, 2, 5, 1]",test
Want to bring it the to White House?,3.7778,2.2791,9,"[3, 3, 7, 2, 6, 5, 6, 1, 1]",test
Want to bring it to the White House?,6.3333,1.1547,3,"[7, 7, 5]",test
Want to to bring it the House White?,3.4,1.9494,5,"[4, 6, 4, 2, 1]",test
Was city so of grandmothers it a.,1.0,0.0,4,"[1, 1, 1, 1]",test
Was worried she because you thanks Jonathan lot know so she said a about.,1.375,0.744,8,"[1, 1, 1, 1, 1, 2, 3, 1]",test
"We didn’t see Steven’s as interest strange, not well, much that.",1.0,0.0,5,"[1, 1, 1, 1, 1]",test
"We didn’t see Steven’s interest as strange, well, not that much.",6.0,0.9258,8,"[7, 7, 6, 4, 6, 6, 6, 6]",test
"We didn’t see Steven’s interest as well, strange, not that much.",4.1429,1.215,7,"[5, 4, 2, 5, 5, 5, 3]",test
We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of writers outside — a contributing core.,3.4,1.6733,5,"[5, 3, 5, 3, 1]",test
We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of — writers outside a core contributing.,3.8,1.6432,5,"[5, 1, 5, 4, 4]",test
We read about six hundred to eight hundred headline ideas on a Monday coming our from staff and a small group of writers outside — a contributing core.,3.4444,2.1279,9,"[4, 7, 5, 5, 4, 1, 3, 1, 1]",test
What means tell me so speaks Dutch if that anybody.,1.25,0.5,4,"[1, 2, 1, 1]",test
Which will hope start action taking needed that in that by this hastened the of America is I process so of desperately I have healing.,1.1667,0.4082,6,"[2, 1, 1, 1, 1, 1]",test
White it bring to House want to the?,1.0,0.0,8,"[1, 1, 1, 1, 1, 1, 1, 1]",test
With which island lies place the bays resting a provide humpbacks calves and deep sheltered in has and for water waters.,1.375,0.744,8,"[1, 3, 1, 1, 2, 1, 1, 1]",test
Women should avoid offering anything to a monk with their hands.,7.0,0.0,4,"[7, 7, 7, 7]",test
Women should avoid offering anything to a with monk their hands.,2.25,2.0529,8,"[7, 1, 2, 2, 3, 1, 1, 1]",test
Women should avoid offering to anything a with monk hands their.,2.3333,1.633,6,"[1, 1, 1, 3, 5, 3]",test
"You also find Shore Crabs, Beach Otters and - for rare Denmark - Seals in the shallow waters and beaches.",3.4286,1.5119,7,"[5, 4, 1, 2, 4, 3, 5]",test
"You also find Shore Crabs, Beach Otters and - rare for Denmark - Seals in the shallow waters and beaches.",6.4286,0.9759,7,"[7, 7, 7, 7, 5, 5, 7]",test
"You also find Shore Crabs, Beach Otters and rare - for Denmark - in Seals shallow the waters and beaches.",3.2,2.1679,5,"[1, 4, 6, 1, 4]",test
You can purchase them online or at a local garden center.,7.0,0.0,5,"[7, 7, 7, 7, 7]",test
You can purchase them online or at local a garden center.,6.0,1.1952,8,"[7, 6, 4, 7, 5, 7, 7, 5]",test
You can them purchase online a or at local garden center.,1.8333,0.7528,6,"[1, 1, 2, 2, 2, 3]",test
You have many names to choose from.,7.0,0.0,9,"[7, 7, 7, 7, 7, 7, 7, 7, 7]",test
You have names many to choose from.,2.25,1.893,4,"[1, 2, 5, 1]",test
You have to many names from choose.,2.6667,1.9365,9,"[4, 1, 1, 6, 2, 3, 1, 5, 1]",test
You joke you pushed the why just can It all was say someone asks buttons if honestly a you.,1.1429,0.378,7,"[2, 1, 1, 1, 1, 1, 1]",test
"You must avoid simply copying grammar the rules, as however, this would technically turn your language into code a.",2.2,1.7889,5,"[3, 1, 1, 1, 5]",test
"You must avoid simply copying the grammar rules, however, as this would technically turn your into language a code.",3.4444,1.1304,9,"[4, 4, 5, 3, 4, 4, 3, 3, 1]",test
"You must avoid simply copying the grammar rules, however, as this would technically turn your language into a code.",6.25,0.9574,4,"[6, 7, 5, 7]",test
You will already have a demonstrated pretty long successful record of writing stuff for before us you will be in that room on daily a basis.,1.7143,0.9512,7,"[2, 1, 3, 1, 3, 1, 1]",test
You will already have demonstrated a pretty long successful record of writing stuff for us before you will be in that room on a daily basis.,4.7143,1.7995,7,"[4, 5, 3, 2, 6, 7, 6]",test
You will already have demonstrated a pretty long successful record of writing stuff for us before you will be in that room on daily a basis.,5.25,1.2583,4,"[7, 5, 4, 5]",test
"“Her boys,” as called she them, take didn’t a lot of eggnog in rum their.",2.1667,1.6021,6,"[5, 1, 1, 3, 1, 2]",test
"“Her boys,” as she called them, didn’t take a lot eggnog of in their rum.",3.2,2.3875,5,"[7, 2, 2, 4, 1]",test
"“Her boys,” as she called them, didn’t take a lot of eggnog in their rum.",6.8333,0.4082,6,"[7, 7, 7, 6, 7, 7]",test
