word,mean,std,n
biochemist,3.81,1.64,27
biochemistry,3.4,1.43,30
biochip,4.33,0.92,24
biodegradable,3.11,1.37,27
biodiversity,2.19,1.5,26
bioelectricity,2.58,1.25,24
biofuel,3.45,1.63,22
biogenetic,2.46,1.28,24
biogenetically,1.92,1.22,25
biogenetics,2.62,1.52,29
biographer,4.41,1.02,29
biographic,2.1,1.18,30
biographical,2.1,1.08,29
biographically,2.12,1.21,26
biography,3.39,1.45,28
biohazard,3.03,1.32,29
biologic,2.96,1.43,26
biological,3.11,1.53,27
biologically,1.86,1.18,28
biologist,3.96,1.43,28
biology,3.48,1.5,29
bioluminescence,3.28,1.37,25
bioluminescent,4.05,1.16,21
biomathematics,2.39,1.52,28
biomechanical,3.0,1.59,27
biomechanics,3.0,1.31,22
biomedical,2.59,1.43,29
biometrical,2.1,1.18,29
biometrically,1.83,0.94,23
bionic,2.54,1.36,26
biopharmaceutical,2.35,1.15,23
biophysical,2.12,0.99,26
biophysicist,4.56,1.09,27
biophysics,2.83,1.47,29
biopsy,3.89,1.37,28
bioreactor,3.35,1.64,23
biorhythm,2.48,1.42,27
bios,2.92,1.57,26
biosensor,3.63,1.47,27
biosphere,3.22,1.48,27
biostatistics,2.92,1.44,25
biosynthesis,2.75,1.39,24
biosynthetic,2.96,1.48,28
biotech,3.0,1.41,26
biotechnology,2.9,1.59,29
bipartisan,2.0,1.17,26
bipartisanship,2.0,1.24,27
bipedal,4.0,1.18,24
bipolar,2.64,1.37,28
bipolarity,2.04,1.24,25
biracial,3.08,1.41,25
birch,4.12,1.42,25
bird,5.0,0.0,26
birdbath,4.96,0.19,27
birdbrain,2.07,1.21,28
birdcage,4.64,0.87,28
birdcall,3.75,1.38,28
birdhouse,4.96,0.2,25
birdie,3.79,1.32,28
birdlife,3.27,1.42,22
birdlike,3.21,1.34,28
birdseed,4.96,0.19,27
birdshot,4.05,1.5,22
birdsong,3.72,1.28,29
birdwatching,3.97,1.3,29
birth,4.46,0.88,28
birthday,3.2,1.42,30
birthing,3.42,1.32,24
birthmark,4.35,0.8,26
birthplace,3.46,1.07,28
birthrate,2.63,1.57,27
birthright,2.34,1.42,29
birthstone,4.25,1.14,28
birthweight,3.7,1.3,27
biscuit,4.9,0.4,30
bisect,3.48,1.31,27
bisection,3.29,1.27,24
bisectional,3.21,1.5,28
bisexual,2.65,1.52,26
bisexualism,2.8,1.55,25
bisexuality,2.68,1.55,25
bisexually,2.34,1.42,29
bishop,4.21,1.17,28
bison,4.68,0.86,28
bisque,4.08,1.29,26
bistro,4.44,1.16,25
bisymmetric,2.83,1.34,24
bit,3.27,1.62,30
bitch,3.72,1.49,32
bitchiness,2.68,1.42,28
bitchy,2.32,1.25,28
bite,4.44,1.0,25
biter,3.88,1.28,26
biting,3.93,1.44,29
bitmap,3.28,1.4,25
bitten,4.16,0.94,25
bitter,2.93,1.53,29
bitterly,1.81,0.94,26
bitterness,2.36,1.28,28
bitters,3.89,1.34,28
bittersweet,2.73,1.48,26
biweekly,3.1,1.63,29
biyearly,2.39,1.37,23
biz,2.38,1.31,24
bizarre,1.79,1.13,28
bizarrely,1.64,1.13,28
bizarreness,1.92,1.02,26
blab,2.5,0.99,26
blabber,2.92,1.5,25
blabbermouth,3.35,1.44,26
black,3.76,1.64,29
blackball,3.12,1.7,24
blackberry,4.97,0.19,29
blackbird,5.0,0.0,30
blackboard,4.72,1.03,29
blacken,3.43,1.2,28
blackened,3.59,1.27,29
blackener,3.04,1.43,28
blackening,3.2,1.35,25
blacker,2.09,1.19,22
blackface,3.96,1.27,25
blackfish,4.41,1.24,29
blackhead,4.71,0.71,28
blackheads,4.79,0.5,28
blackheart,3.2,1.66,25
blackish,2.76,1.45,25
blackjack,3.93,1.27,27
blacklist,2.96,1.43,25
blackly,2.29,1.08,24
blackmail,2.78,1.45,27
blackmailer,3.21,1.45,28
blackness,3.54,1.56,26
blackout,3.73,1.41,30
blacksmith,4.38,0.85,26
blacksmithing,3.93,1.17,30
blacksnake,4.33,1.13,24
blacktop,4.65,0.75,26
bladder,4.48,1.06,29
bladderless,3.19,1.7,26
blade,4.93,0.26,29
bladed,3.71,1.27,28
bladelike,3.52,1.25,27
blah,1.4,0.71,25
blamable,1.76,1.01,25
blame,2.06,1.18,31
blamed,1.68,1.07,25
blameful,2.03,1.12,29
blamefully,1.58,1.1,26
blamefulness,1.56,0.77,25
blameless,1.67,1.04,27
blamelessly,1.6,0.87,25
blamelessness,1.4,0.89,30
blamer,2.78,1.45,27
blameworthiness,2.28,1.14,25
blameworthy,1.93,1.21,27
blaming,2.21,1.42,28
blanching,3.39,1.13,28
bland,2.38,1.42,26
blandish,1.93,1.33,27
blandly,2.27,1.15,26
blandness,2.29,1.27,28
blank,3.12,1.66,26
blanked,2.21,1.1,24
blanket,5.0,0.0,29
blanketed,3.11,1.13,28
blanketing,2.83,1.36,29
blanking,2.12,1.03,26
blankly,1.7,0.99,30
blankness,2.74,1.29,27
blaspheme,2.31,1.26,26
blasphemer,2.58,1.33,26
blasphemous,1.52,0.77,25
blasphemously,1.77,1.1,30
blasphemousness,1.57,0.9,23
blasphemy,2.22,1.37,27
blast,3.9,1.37,29
blasted,2.52,1.38,29
blaster,3.67,1.49,24
blasting,3.04,1.29,28
blastoff,3.19,1.11,27
blatancy,1.71,1.0,24
blatant,2.08,1.32,26
blatantly,1.67,0.78,27
blather,2.23,0.95,26
blaze,4.28,1.07,29
blazer,4.79,0.56,29
blazing,3.64,1.35,25
blazingly,2.24,1.24,29
bleach,4.74,0.53,27
bleachable,2.88,1.56,32
bleached,3.72,1.24,25
bleacher,4.14,1.25,29
bleaching,3.9,1.18,29
bleak,2.54,1.26,28
bleakly,1.68,0.8,25
bleakness,1.55,0.83,29
bleary,2.0,1.41,25
bleat,3.83,1.47,23
bleating,3.52,1.56,25
bleed,4.4,0.97,30
bleeder,3.5,1.22,24
bleeding,4.3,1.07,27
bleep,3.1,1.54,31
blemish,4.07,1.0,27
blend,3.7,1.39,30
blended,3.33,1.11,27
blender,5.0,0.0,28
blending,3.45,1.14,22
bless,2.68,1.39,28
blessed,2.1,1.32,30
blessedly,1.91,1.24,23
blessedness,1.58,0.99,26
blessing,2.19,1.27,27
blessings,2.08,1.12,25
blight,2.81,1.41,26
blighted,2.32,1.13,22
blimp,4.76,0.79,29
blind,4.03,1.15,29
blinded,3.36,1.25,28
blinder,4.04,1.22,23
blindfold,4.57,1.17,28
blindfolded,4.55,0.74,29
blinding,3.17,1.46,30
blindingly,2.1,1.18,29
blindly,2.67,1.3,30
blindness,3.73,1.34,30
blindside,3.24,1.21,29
bling,4.0,1.0,27
blink,4.39,0.99,28
blinked,4.03,1.27,30
blinker,4.45,1.12,29
blinking,4.85,0.37,26
blinks,4.08,1.09,26
blip,3.19,1.52,26
bliss,1.37,0.74,27
blissful,2.15,1.41,27
blissfully,1.89,0.96,28
blissfulness,2.1,1.08,29
blister,4.71,0.85,28
blistered,4.0,1.21,27
blistering,2.93,1.36,30
blisteringly,2.19,1.21,27
blistery,3.52,1.35,29
blithely,1.55,0.74,22
blithering,2.19,1.1,26
blitz,2.85,1.29,27
blizzard,4.68,0.56,25
bloat,3.04,1.37,27
bloated,3.36,1.34,28
bloating,3.43,1.35,28
blob,4.06,1.21,31
block,4.48,1.09,27
blockade,4.25,0.97,28
blockader,3.88,1.53,26
blockage,3.93,1.26,30
blockbuster,2.72,1.31,25
blocked,3.45,1.21,29
blocker,3.67,1.18,27
blockhead,2.68,1.28,28
blockheaded,1.96,1.08,26
blockheadedness,1.93,1.03,29
blocking,3.04,1.7,27
blockish,2.26,1.32,23
blog,3.92,1.15,25
blogger,3.1,1.18,30
blogosphere,2.79,1.35,24
bloke,3.89,1.4,28
blond,4.41,1.12,27
blonde,4.52,1.09,29
blondeness,2.88,1.51,24
blondish,3.3,1.22,23
blondness,3.07,1.46,28
blood,4.86,0.44,29
bloodbath,3.54,1.2,28
bloodcurdling,1.97,1.17,31
blooded,2.79,1.5,28
bloodhound,4.76,0.69,29
bloodied,3.93,1.17,27
bloodily,3.19,1.14,27
bloodiness,3.52,1.29,25
bloodless,3.15,1.22,26
bloodlessly,2.4,1.32,25
bloodlessness,2.92,1.5,24
bloodline,2.93,1.67,29
bloodlust,2.31,1.0,29
bloodmobile,3.82,1.71,22
bloodshed,3.83,1.23,30
bloodshot,4.26,0.96,23
bloodstain,4.67,0.71,30
bloodstained,4.37,1.18,27
bloodstream,4.04,1.23,28
bloodsucker,3.81,1.18,27
bloodsucking,3.31,1.23,29
bloodthirstily,1.88,0.9,24
bloodthirstiness,2.04,1.0,28
bloodthirsty,2.45,1.3,29
bloodworm,4.36,1.19,25
bloody,4.08,1.25,24
bloom,4.0,1.11,27
bloomer,3.68,1.44,25
bloomers,4.26,1.16,27
blooming,4.07,0.92,27
bloomless,3.16,1.49,25
blooper,3.29,1.12,28
blossom,4.26,1.35,27
blossomed,3.25,1.14,28
blossomless,3.61,1.26,28
blot,3.44,1.53,27
blotch,3.86,1.06,29
blotched,3.17,1.39,29
blotchy,3.48,1.21,29
blotter,3.83,1.34,23
blotting,3.71,1.27,24
blouse,4.96,0.19,27
bloused,3.29,1.3,24
blow,3.74,1.53,27
blower,4.07,1.07,27
blowfish,4.69,0.74,26
blowgun,4.83,0.48,24
blowhard,2.31,1.23,29
blowhole,4.34,0.77,29
blowing,4.21,1.05,29
blowjob,4.33,1.27,27
blown,2.88,1.48,25
blowout,3.35,1.5,26
blowpipe,4.42,1.02,24
blowtorch,4.93,0.26,28
blowup,3.65,1.23,26
blubber,3.93,1.36,29
blubberer,3.35,1.35,26
blubbering,2.64,1.35,25
blubberingly,2.18,1.33,28
blubbery,3.42,1.39,26
bludgeon,3.81,1.24,27
bludgeoned,3.27,1.4,26
blue,3.76,1.45,25
bluebeard,3.35,1.57,20
blueberry,4.96,0.19,27
bluebird,4.97,0.18,30
blueblood,2.0,1.13,23
bluebonnet,4.39,1.16,23
bluebook,4.44,1.09,27
bluecoat,4.04,1.3,24
bluefin,4.96,0.21,23
bluefish,4.79,0.57,28
bluegrass,3.52,1.6,29
bluejay,4.97,0.19,29
blueness,3.22,1.41,23
blueprint,4.77,0.63,30
bluer,3.25,1.43,28
blueray,4.19,1.3,27
blues,2.31,1.19,26
bluesman,3.63,1.33,27
bluetooth,3.59,1.45,27
bluff,3.0,1.59,27
bluffer,2.21,1.38,24
bluish,2.68,1.39,28
bluishness,3.0,1.36,26
blunder,2.35,1.26,26
blunderer,3.12,1.31,26
blundering,2.24,1.21,29
blunderingly,2.19,1.27,27
blunt,3.07,1.41,29
blunted,2.93,1.44,27
bluntly,2.03,1.13,30
bluntness,2.11,1.19,27
blur,3.3,1.44,30
blurb,3.04,1.45,28
blurred,3.52,1.24,29
blurredness,2.5,1.33,26
blurriness,2.93,1.28,29
blurry,3.7,1.15,30
blurt,3.17,1.44,30
blush,4.41,0.8,27
blushing,3.72,1.1,29
blushingly,2.15,1.16,26
blushless,2.09,1.24,23
blustering,2.89,1.37,27
blusteringly,2.42,1.14,26
blusterous,2.08,1.12,25
blusterously,2.22,1.48,23
blustery,2.89,1.25,27
boa,4.92,0.28,25
boar,4.8,0.76,30
board,4.57,1.0,28
boarder,3.52,1.47,23
boarding,3.44,1.34,27
boardinghouse,4.5,1.03,26
boardroom,4.66,0.77,29
boardwalk,4.78,0.42,27
boast,2.32,1.22,28
boaster,2.46,1.3,26
boastful,2.48,1.2,23
boastfully,2.34,1.49,29
boastfulness,2.24,1.15,29
boasting,2.52,1.3,29
boat,4.93,0.37,30
boatbuilding,3.87,1.22,23
boater,4.33,1.18,27
boathouse,4.78,0.8,27
boating,3.85,1.49,27
boatload,3.44,1.42,27
boatman,4.73,0.53,26
boatmanship,2.32,1.25,25
boatwoman,4.32,1.14,25
boatyard,4.59,0.89,27
bob,3.68,1.55,25
bobbed,3.32,1.02,28
bobbing,3.54,1.21,26
bobble,3.24,1.36,25
bobcat,4.93,0.38,28
bobsled,4.9,0.41,29
bobsledder,4.28,1.02,25
bobsleigh,4.77,0.61,22
bobtail,4.59,0.69,27
bodacious,2.04,1.2,28
bode,1.88,1.34,26
bodice,4.78,0.42,27
bodied,2.52,1.29,25
bodiless,1.88,0.68,24
bodily,2.69,1.51,29
body,4.79,0.49,29
bodybuilder,4.43,0.9,30
bodybuilding,3.93,1.24,27
bodyguard,4.75,0.8,28
bodysurf,4.5,0.69,28
bodywork,3.43,1.55,28
bog,4.08,1.35,26
bogey,3.69,1.52,26
bogeyman,3.12,1.64,25
bogginess,2.23,1.21,26
boggle,2.0,1.31,28
boggy,2.78,1.31,27
bogus,2.19,1.52,27
bogusness,1.69,0.93,26
bohemia,2.65,1.55,26
bohemian,2.73,1.37,26
boil,4.2,1.12,25
boilable,2.75,1.42,24
boiled,3.89,1.13,28
boiler,4.52,1.01,27
boilermaker,4.2,1.0,25
boilerplate,4.16,1.34,25
boiling,4.39,1.05,31
boisterous,2.59,1.22,27
boisterousness,1.93,0.9,28
bold,2.43,1.55,30
boldface,2.96,1.57,28
boldfaced,2.61,1.37,28
boldly,1.67,0.99,30
boldness,2.0,1.08,25
bolero,4.56,0.96,25
bologna,4.93,0.38,27
bolster,1.89,0.96,28
bolsterer,3.0,1.38,24
bolt,4.67,0.8,30
bolting,3.18,1.44,28
boltlike,2.6,1.32,25
bomb,4.84,0.37,25
bombard,3.0,1.27,27
bombardier,3.81,1.44,26
bombardment,2.81,1.44,26
bombed,3.33,1.45,30
bomber,4.45,0.93,31
bombing,3.93,1.21,28
bombproof,3.5,1.33,26
bombshell,3.88,1.39,24
bombsite,4.13,1.22,30
bonanza,3.38,1.3,26
bonbon,4.61,0.89,23
bond,3.62,1.21,29
bondage,3.65,1.25,31
bonded,2.96,1.25,26
bondholder,3.38,1.24,24
bonding,2.48,1.27,29
bondless,2.0,0.96,27
bondman,3.81,1.3,27
bondsman,3.79,1.41,24
bondswoman,4.31,0.93,29
bondwoman,3.67,1.4,24
bone,4.9,0.56,29
boned,3.5,1.28,30
bonefish,4.46,1.06,24
bonehead,3.29,1.41,28
boneheaded,2.56,1.47,25
boneless,3.72,1.33,29
bonelike,3.77,1.14,26
boner,4.34,1.14,29
boney,3.29,1.44,28
bonfire,4.83,0.38,30
bong,4.27,1.19,26
bongo,4.77,0.43,26
boniness,3.79,1.06,24
bonk,2.91,1.24,23
bonkers,1.76,0.97,25
bonnet,4.93,0.26,29
bonsai,4.03,1.45,29
bonus,3.04,1.48,28
bony,3.67,1.33,27
boo,2.48,1.6,27
boob,4.38,1.13,26
booby,4.21,1.25,24
booger,4.5,1.24,26
boogeyman,3.24,1.51,25
boogie,3.23,1.33,30
boogieman,2.76,1.71,25
boohoo,2.63,1.57,27
book,4.9,0.31,29
bookbag,4.86,0.44,29
bookbinder,4.93,0.38,28
bookbinding,4.46,1.1,28
bookcase,4.93,0.38,28
booked,2.55,1.27,29
bookend,4.32,1.41,25
booker,3.79,1.32,24
bookie,3.92,1.04,25
booking,3.0,1.22,28
bookish,2.07,1.0,27
bookishness,2.12,1.48,24
bookkeeper,4.64,0.86,25
bookkeeping,3.43,1.23,28
bookless,2.72,1.59,25
booklet,4.72,0.54,25
booklist,4.5,0.79,28
booklover,3.16,1.46,25
bookmaker,3.97,1.33,30
bookmaking,3.63,1.33,30
bookman,3.65,1.47,26
bookmark,4.9,0.4,30
bookmarker,4.62,0.9,26
bookrack,4.75,0.84,28
bookroom,4.68,0.9,25
bookseller,4.43,1.03,28
bookselling,3.62,1.3,26
bookshelf,4.93,0.26,28
bookshop,4.84,0.37,25
bookstall,4.21,0.93,24
bookstand,4.59,0.69,27
bookstore,4.89,0.42,28
bookwork,3.93,1.04,27
bookworm,3.69,1.47,29
boom,3.66,1.17,29
boomerang,4.7,0.67,27
booming,2.37,1.42,27
boomingly,1.92,1.12,25
boon,2.48,1.45,25
boondocks,3.71,1.24,28
boorishly,1.68,1.07,25
boorishness,2.26,1.2,27
boost,2.89,1.23,28
booster,2.93,1.56,28
boot,4.96,0.19,27
booted,3.14,1.48,28
booth,4.42,1.3,26
bootie,4.59,0.82,29
booting,2.96,1.37,27
bootlace,4.54,0.96,28
bootleg,2.92,1.44,24
bootlegger,3.86,1.43,29
bootlegging,2.5,1.29,28
bootless,3.0,1.47,24
bootlicker,3.5,1.3,26
boots,5.0,0.0,25
bootstrap,4.31,1.23,29
booty,4.36,0.87,28
booze,4.48,1.18,29
boozer,3.37,1.38,30
booziness,2.23,1.11,26
boozy,2.46,1.35,28
bop,3.63,1.18,27
borax,4.15,1.26,26
bordello,4.04,1.4,25
border,4.29,1.12,28
bordered,3.7,1.06,30
bordering,2.83,1.31,29
borderland,2.96,1.27,25
borderless,2.76,1.18,29
borderline,3.0,1.36,30
bore,2.96,1.34,26
bored,2.13,1.28,30
boredom,1.96,1.32,27
borehole,4.0,1.41,25
boring,2.07,1.18,28
boringly,1.71,0.98,28
boringness,1.86,1.11,28
born,3.22,1.22,27
borough,3.81,1.14,27
borrow,3.1,1.23,29
borrowable,1.73,0.83,26
borrower,3.27,1.36,30
borrowing,2.9,1.12,30
bosom,4.63,0.69,27
boss,3.83,1.42,30
bossed,2.23,1.11,26
bossiness,2.15,1.06,27
bossing,2.4,1.22,25
bossy,2.21,1.32,29
botanic,2.35,1.23,26
botanical,3.54,1.32,28
botanically,2.25,1.19,24
botanist,4.07,1.21,27
botany,2.97,1.27,29
botch,2.75,1.38,28
botched,2.48,1.4,27
botchy,2.52,1.44,23
both,2.97,1.45,29
bother,2.0,1.12,28
bothersome,1.85,0.91,27
bottle,4.91,0.44,5893
bottlebrush,4.62,1.02,26
bottled,4.31,1.19,26
bottlelike,3.22,1.34,27
bottleneck,3.97,1.43,29
bottlenose,4.32,1.02,28
bottler,4.0,1.13,26
bottling,3.26,1.38,27
bottom,4.25,1.11,28
bottomed,2.64,1.34,28
bottoming,2.17,1.34,24
bottomless,2.11,1.22,27
bottomline,2.32,1.22,28
bottommost,3.3,1.43,23
botulism,3.52,1.08,25
bought,2.96,1.53,27
bouillon,4.2,1.28,20
boulder,4.67,0.64,24
boulevard,4.73,0.52,30
bounce,3.86,1.38,29
bouncer,4.38,1.08,29
bounciness,2.75,1.36,24
bouncing,3.93,1.14,27
bouncingly,2.29,1.49,28
bouncy,3.18,1.52,28
bound,3.43,1.48,28
boundary,3.04,1.02,27
bounded,2.83,1.43,24
bounding,3.24,1.39,25
boundless,2.0,1.16,29
boundlessly,2.04,1.22,27
boundlessness,1.44,0.75,27
bounteous,2.46,1.22,24
bountiful,2.07,1.21,27
bountifully,1.79,1.05,29
bountifulness,1.85,1.05,26
bounty,3.41,1.31,27
bouquet,4.74,0.81,27
bourbon,4.93,0.27,27
bourgeois,1.97,0.94,29
bourgeoisie,2.42,1.24,26
bout,3.0,1.22,28
boutique,4.27,1.11,30
bovine,3.93,1.47,27
bow,4.61,0.95,31
bowed,3.3,1.3,27
bowel,4.53,0.68,30
bowels,4.33,1.03,30
bower,4.08,1.18,24
bowing,3.67,1.27,24
bowl,4.87,0.73,30
bowleg,4.12,0.95,24
bowlegged,4.19,0.85,26
bowler,4.45,0.95,29
bowlful,3.64,1.15,25
bowlike,3.08,1.38,25
bowling,4.56,0.89,27
bowls,4.73,0.58,30
bowstring,4.64,0.91,25
bowtie,4.89,0.31,28
box,4.9,0.41,29
boxcar,4.83,0.46,30
boxer,4.63,0.69,27
boxing,4.55,0.83,29
boxingglove,4.65,1.09,26
boxlike,3.57,1.17,28
boxy,3.2,1.47,25
boy,4.76,0.6,25
boycott,2.76,1.43,29
boycotter,3.77,1.39,26
boyfriend,4.59,0.73,29
boyhood,2.29,1.23,24
boyish,2.43,1.37,28
boyishly,2.14,1.15,28
boyishness,2.37,1.01,27
boysenberry,4.75,0.9,24
bra,4.54,1.14,26
brace,3.96,1.19,27
braced,3.0,1.33,26
bracelet,4.96,0.19,28
bracer,2.86,1.73,22
braces,5.0,0.0,29
bracing,3.14,1.33,29
bracket,4.43,0.94,30
bracketing,3.31,1.54,26
brag,2.41,1.01,27
braggart,3.15,1.18,20
bragger,3.0,1.3,27
bragging,3.1,1.42,29
braggingly,1.92,1.02,26
braid,4.38,1.21,24
braided,4.36,0.83,28
braiding,4.11,1.19,27
braille,4.44,1.01,27
brain,4.69,0.74,26
brainchild,2.55,1.55,29
braininess,1.89,0.83,28
brainless,2.18,1.09,28
brainlessly,1.89,1.07,28
brainlessness,2.08,1.26,26
brainpower,1.56,0.89,27
brains,3.96,1.22,26
brainsickness,2.43,1.45,28
brainstem,4.6,0.71,25
brainstorm,2.55,1.55,29
brainteaser,2.93,1.46,28
brainwash,2.21,1.26,29
brainwashed,2.04,1.06,27
brainwasher,2.96,1.29,27
brainwashing,2.43,1.04,30
brainwave,3.3,1.71,27
brainwork,2.12,1.28,26
brainy,1.88,1.11,26
braise,3.09,1.41,23
braised,3.12,1.24,25
brake,4.44,0.87,25
brakeless,3.43,1.35,28
braless,3.92,1.32,24
bramble,4.12,0.95,24
bran,4.48,0.99,29
branch,4.9,0.3,31
branched,3.14,1.36,29
branching,2.84,1.28,25
branchless,3.0,1.31,28
branchlike,2.88,1.28,26
branchy,3.54,1.32,28
brand,3.29,1.33,28
branded,3.52,1.27,29
brander,2.82,1.22,22
brandy,4.81,0.62,27
brash,2.46,1.39,26
brashness,1.61,0.83,28
brass,4.7,0.65,30
brassiere,4.64,0.87,28
brassiness,1.96,0.92,28
brasslike,3.3,1.46,27
brassware,4.68,0.69,25
brassy,3.36,1.59,28
brat,3.62,1.44,26
bratty,2.31,1.39,29
bratwurst,4.82,0.55,28
bravado,1.93,1.12,28
brave,2.26,1.56,27
bravely,1.93,1.14,30
braveness,1.92,0.91,25
braver,2.0,1.23,26
bravery,1.96,1.02,27
braving,2.12,1.37,26
bravo,1.86,1.16,29
brawl,3.63,1.24,27
brawler,4.04,1.26,28
brawling,3.37,1.36,27
brawn,2.79,1.34,28
brawniness,2.65,1.34,23
brawny,2.88,1.48,26
brazen,1.93,1.02,28
brazenfaced,2.7,1.36,23
brazenly,2.29,1.21,28
brazenness,1.82,1.16,28
brazier,3.87,1.42,23
brazil,4.19,1.08,27
breach,2.48,1.36,25
bread,4.92,0.28,24
breadbasket,4.0,1.39,27
breadbin,4.54,0.83,24
breadboard,4.7,0.63,23
breadbox,4.89,0.32,27
breadcrumb,4.89,0.42,28
breaded,4.07,1.25,28
breadfruit,4.79,0.66,24
breadstick,4.97,0.19,29
breadth,2.23,1.31,26
breadwinner,3.24,1.67,25
breadwinning,2.0,0.91,25
break,3.71,1.21,28
breakable,3.03,1.4,29
breakage,3.44,1.31,27
breakaway,2.78,1.22,27
breakdance,4.54,0.99,26
breakdown,2.75,1.51,28
breaker,3.85,1.26,27
breakeven,2.18,1.39,28
breakfast,4.43,1.1,30
breaking,3.93,1.2,30
breakneck,2.73,1.43,26
breakout,3.41,1.45,27
breakpoint,2.64,1.29,25
breakthrough,1.87,1.28,31
breakup,2.0,1.28,28
breakwater,4.17,1.23,23
breast,4.89,0.42,27
breastbone,4.33,1.21,30
breasted,3.46,1.56,26
breastfeed,4.04,1.32,27
breastfeeding,4.22,1.09,27
breastmilk,4.83,0.47,29
breastplate,4.67,0.83,27
breasts,5.0,0.0,29
breaststroke,4.27,1.19,26
breath,4.36,0.95,28
breathable,3.04,1.53,28
breathalyzer,4.63,0.63,27
breathe,4.07,1.13,29
breathed,3.57,1.36,30
breather,3.44,1.33,25
breathiness,2.92,1.16,26
breathing,4.1,1.18,30
breathless,3.67,1.27,27
breathlessly,2.68,1.36,28
breathlessness,2.76,1.3,25
breathtaking,1.85,1.22,26
breathy,3.24,1.3,25
bred,3.38,1.44,26
breech,2.96,1.68,27
breeched,2.88,1.45,26
breeches,4.07,1.12,28
breeching,3.18,1.33,28
breed,2.85,1.32,27
breeder,3.13,1.46,30
breeding,2.96,1.32,28
breeze,3.62,1.24,29
breezeless,3.08,1.38,26
breezeway,4.04,1.48,27
breeziness,2.76,1.41,29
breezy,3.72,1.19,29
brethren,3.25,1.62,28
brevity,2.23,1.31,26
brew,4.07,1.13,29
brewer,4.33,0.92,27
brewery,4.62,0.64,26
brewing,3.07,1.31,30
briar,4.44,1.22,27
bribable,1.92,1.09,26
bribe,3.44,1.33,25
briber,2.75,1.35,28
bribery,2.89,1.4,28
brick,4.83,0.75,30
bricklayer,4.42,1.14,26
bricklaying,3.92,1.25,24
bricklike,3.68,1.21,22
brickwork,4.48,0.75,27
brickyard,4.79,0.51,24
bridal,3.25,1.14,28
bride,4.63,0.74,27
bridegroom,4.39,1.13,28
bridesmaid,4.41,0.93,27
bridge,4.97,0.19,29
bridged,3.4,1.25,30
bridgeless,3.19,1.49,27
bridgework,4.31,0.97,29
bridging,2.81,1.27,26
bridle,4.27,1.0,26
bridled,3.44,1.48,27
brie,4.28,1.28,25
brief,2.38,1.12,29
briefcase,4.86,0.52,29
briefing,2.79,1.42,28
briefly,1.9,0.9,29
briefness,2.11,1.31,28
briefs,4.33,1.24,24
brig,4.48,1.05,25
brigade,4.3,0.95,27
bright,3.92,0.93,26
brighten,3.41,1.12,27
brightener,3.3,1.37,30
brightening,3.04,1.37,28
brightly,2.73,1.41,30
brightness,3.43,1.45,28
brilliance,2.39,1.34,28
brilliancy,2.04,1.09,27
brilliant,2.07,1.25,28
brilliantly,1.97,1.07,30
brim,4.23,1.14,30
brimless,3.48,1.5,23
brimmed,3.04,1.4,25
brimming,2.9,1.4,29
brimstone,3.83,1.37,24
brine,4.24,1.23,25
bring,2.55,1.43,29
brininess,2.17,1.24,24
brink,2.48,1.33,29
brisk,2.5,1.3,26
brisket,4.61,0.69,28
briskly,2.83,1.29,30
briskness,2.47,1.25,30
bristle,3.96,1.24,25
bristled,3.57,1.6,28
bristly,3.16,1.37,25
brittle,3.56,1.37,27
brittleness,2.86,1.33,28
bro,3.27,1.25,26
broach,3.74,1.48,23
broad,2.45,1.43,29
broadband,3.04,1.69,28
broadcast,3.46,1.43,28
broadcaster,4.35,1.13,26
broadcasting,3.52,1.28,27
broaden,2.3,1.07,27
broadleaf,3.7,1.49,23
broadly,1.68,0.77,28
broadminded,1.74,1.16,27
broadness,2.1,1.26,29
broadside,4.0,0.88,24
broadways,3.12,1.59,25
broccoli,4.87,0.51,30
brochure,4.76,0.83,29
broil,4.03,1.27,30
broiler,4.83,0.47,29
broiling,3.67,1.18,27
broke,3.29,1.38,28
broken,4.11,1.01,27
brokenhearted,2.56,1.53,27
brokenheartedly,1.65,1.09,26
brokenness,2.48,1.22,27
broker,4.03,1.33,30
brokerage,3.61,1.31,23
bronchia,4.25,1.26,24
bronchial,3.73,1.37,26
bronchitis,3.52,1.24,29
bronchopneumonia,3.46,1.5,28
bronchoscope,4.5,0.95,20
bronco,4.75,0.65,28
brontosaur,4.58,0.99,26
brontosaurus,4.52,0.98,27
bronze,4.47,1.07,30
bronzed,4.07,0.96,29
bronzer,4.43,0.84,23
bronzing,3.65,1.23,23
brooch,4.19,1.47,26
brood,2.96,1.46,23
brooder,3.44,1.56,25
brooding,1.93,1.24,27
broodingly,2.07,1.14,27
broody,1.5,0.65,26
brook,4.43,1.2,28
broom,4.89,0.42,27
broomstick,4.8,0.76,30
broth,4.68,0.61,28
brothel,4.23,1.03,26
brother,4.43,0.82,30
brotherhood,2.58,1.21,26
brotherliness,1.86,1.24,28
brotherly,1.93,1.03,29
brought,2.23,1.11,26
brow,4.39,1.03,28
browbeat,2.38,1.15,29
browbeater,2.65,1.34,23
browed,2.75,1.48,24
brown,4.48,1.05,27
brownie,4.82,0.48,28
browning,3.08,1.47,26
brownish,3.24,1.38,29
brownness,3.11,1.28,27
brownnose,2.24,1.09,29
brownnoser,2.73,1.04,26
brownstone,4.4,1.26,25
